event_id,turbine,minutes,split,time_start,time_end,direction,label
792072dd7506caa07f45,1,30,test,2024-07-17 15:00:00+00:00,2024-07-17 18:30:00+00:00,-1,3
c215723e1eda14777afd,1,30,test,2024-07-17 19:00:00+00:00,2024-07-17 21:30:00+00:00,1,1
4fe5424f8c7b6be4a407,1,30,test,2024-07-19 07:00:00+00:00,2024-07-19 08:30:00+00:00,-1,0
12bead74ad78c1d1b1f3,1,30,test,2024-07-19 09:30:00+00:00,2024-07-19 10:30:00+00:00,1,0
0aedffe235ef869f934a,1,30,test,2024-07-19 11:00:00+00:00,2024-07-19 13:00:00+00:00,0,1
6a4296150fe2c197f06a,1,30,test,2024-07-19 13:30:00+00:00,2024-07-19 14:30:00+00:00,1,1
f74e63724511b49fe02f,1,30,test,2024-07-20 10:30:00+00:00,2024-07-20 11:30:00+00:00,1,1
c46bc1523cff1acef18d,1,30,test,2024-07-21 05:30:00+00:00,2024-07-21 07:30:00+00:00,1,0
688cbe8bccea6fb109cc,1,30,test,2024-07-21 19:30:00+00:00,2024-07-21 20:30:00+00:00,1,0
2d09f514de55f0a86fd7,1,30,test,2024-07-21 23:30:00+00:00,2024-07-22 00:30:00+00:00,-1,1
e19e57cbda6e9d275051,1,30,test,2024-07-22 06:00:00+00:00,2024-07-22 09:30:00+00:00,1,2
58d5f2399ab05bd337bc,1,30,test,2024-07-22 10:00:00+00:00,2024-07-22 13:00:00+00:00,1,1
42a0d89f6a4dd9a03bed,1,30,test,2024-07-22 16:00:00+00:00,2024-07-22 18:30:00+00:00,1,1
c9d0275177fdfddb4b3c,1,30,test,2024-07-23 10:00:00+00:00,2024-07-23 12:00:00+00:00,-1,3
ba2e6ece77652fc60bc0,1,30,test,2024-07-23 14:00:00+00:00,2024-07-23 16:00:00+00:00,-1,3
06df333ec80a96abc2a6,1,30,test,2024-07-24 04:30:00+00:00,2024-07-24 05:30:00+00:00,0,1
1ad83c17b9c835425055,1,30,test,2024-07-24 17:30:00+00:00,2024-07-24 19:00:00+00:00,-1,0
d64d11a06e7a7b1d2f75,1,30,test,2024-07-24 21:30:00+00:00,2024-07-24 22:30:00+00:00,1,0
dcf1cb20f0610443f045,1,30,test,2024-07-25 05:30:00+00:00,2024-07-25 06:30:00+00:00,1,1
71c481336db9b4a310ff,1,30,test,2024-07-25 13:30:00+00:00,2024-07-25 16:30:00+00:00,1,0
04019ece78ed5b920a72,1,30,test,2024-07-25 20:30:00+00:00,2024-07-25 22:00:00+00:00,-1,0
8444c903efbd09aaf151,1,30,test,2024-07-26 00:30:00+00:00,2024-07-26 01:30:00+00:00,1,1
ffa3963c8a708c6e1a9f,1,30,test,2024-07-26 03:00:00+00:00,2024-07-26 04:00:00+00:00,0,1
11f9529146195c0cab55,1,30,test,2024-07-26 16:00:00+00:00,2024-07-26 18:00:00+00:00,1,2
71720b5e9dc47dd38da3,1,30,test,2024-07-26 20:00:00+00:00,2024-07-26 22:00:00+00:00,1,1
95b9e33595ea2f804c50,1,30,test,2024-07-27 04:30:00+00:00,2024-07-27 08:30:00+00:00,1,2
2ea1d70f5c220d58075c,1,30,test,2024-07-27 09:00:00+00:00,2024-07-27 13:30:00+00:00,-1,1
92c6c2b1f0f6ad78c9f2,1,30,test,2024-07-28 11:30:00+00:00,2024-07-28 19:30:00+00:00,-1,2
3d86d3565bbec0f421ca,1,30,test,2024-07-28 20:00:00+00:00,2024-07-28 22:00:00+00:00,-1,3
173425a86358f0b0f1b4,1,30,test,2024-07-29 08:00:00+00:00,2024-07-29 12:00:00+00:00,-1,0
3b20c4ac96c4cfdb23c4,1,30,test,2024-07-29 12:30:00+00:00,2024-07-29 17:00:00+00:00,-1,3
d76515935e7e6f2bdae9,1,30,test,2024-07-30 00:00:00+00:00,2024-07-30 01:30:00+00:00,1,0
c7cf757b34f35bcd5d92,1,30,test,2024-07-30 03:30:00+00:00,2024-07-30 05:30:00+00:00,0,1
52913d43fcb64702e534,1,30,test,2024-07-30 06:00:00+00:00,2024-07-30 07:30:00+00:00,1,0
5de8bc4ed0c0b486a3cc,1,30,test,2024-07-30 10:00:00+00:00,2024-07-30 11:30:00+00:00,0,1
3be5be0b8e866eb43462,1,30,test,2024-07-30 13:30:00+00:00,2024-07-30 16:00:00+00:00,-1,0
e15a51efa30cceec5173,1,30,test,2024-07-30 17:30:00+00:00,2024-07-30 20:00:00+00:00,1,1
ed8d7f3e5e6538c32741,1,30,test,2024-07-30 22:30:00+00:00,2024-07-30 23:30:00+00:00,1,0
3259f8d5446447654e06,1,30,test,2024-07-31 00:30:00+00:00,2024-07-31 02:30:00+00:00,1,0
c37efbbba4ab955f06ff,1,30,test,2024-07-31 03:00:00+00:00,2024-07-31 04:00:00+00:00,-1,3
1bc166f8473f8d88bcc6,1,30,test,2024-07-31 09:00:00+00:00,2024-07-31 10:30:00+00:00,0,1
a5a3b9feea2763ee7e52,1,30,test,2024-07-31 11:00:00+00:00,2024-07-31 12:30:00+00:00,1,2
0b9912fe2a4c419a6614,1,30,test,2024-07-31 16:00:00+00:00,2024-07-31 22:30:00+00:00,-1,3
3ae75032554e7713c2df,1,30,test,2024-08-01 02:00:00+00:00,2024-08-01 03:30:00+00:00,1,2
c4468db92483db0885bc,1,30,test,2024-08-01 04:00:00+00:00,2024-08-01 05:00:00+00:00,-1,0
f06aa15f5c215486c59c,1,30,test,2024-08-01 06:00:00+00:00,2024-08-01 09:30:00+00:00,1,1
a3aebda4782026b38319,1,30,test,2024-08-02 07:30:00+00:00,2024-08-02 10:30:00+00:00,-1,0
de6b078b5601e8909e25,1,30,test,2024-08-02 11:00:00+00:00,2024-08-02 14:30:00+00:00,-1,0
d104dbd0a34adbe83b3b,1,30,test,2024-08-02 15:00:00+00:00,2024-08-02 18:00:00+00:00,-1,3
e0cdb97235790b4b235b,1,30,test,2024-08-03 19:00:00+00:00,2024-08-03 20:30:00+00:00,1,0
33f23e09591de35625e2,1,30,test,2024-08-03 23:00:00+00:00,2024-08-04 00:30:00+00:00,1,1
a8f20c46145a08a3cfb7,1,30,test,2024-08-05 08:30:00+00:00,2024-08-05 10:30:00+00:00,-1,0
e5d00ff8fe5c9438ea6c,1,30,test,2024-08-05 11:00:00+00:00,2024-08-05 13:00:00+00:00,-1,0
cd1cdf30b40c1bb0a417,1,30,test,2024-08-05 15:00:00+00:00,2024-08-05 17:00:00+00:00,0,1
70a04b1c22883f3ae6ad,1,30,test,2024-08-06 03:00:00+00:00,2024-08-06 05:00:00+00:00,0,1
a953aaa9f811c70f0098,1,30,test,2024-08-07 11:00:00+00:00,2024-08-07 15:30:00+00:00,1,2
c618b893d56bae311be0,1,30,test,2024-08-07 17:00:00+00:00,2024-08-07 18:00:00+00:00,0,0
4c72f409712497865b3b,1,30,test,2024-08-07 19:30:00+00:00,2024-08-08 01:00:00+00:00,-1,3
a9e3ddf26f25e29d01fa,1,30,test,2024-08-08 09:00:00+00:00,2024-08-08 11:00:00+00:00,1,0
2c7f58950bbb30d29797,1,30,test,2024-08-08 13:00:00+00:00,2024-08-08 15:00:00+00:00,1,1
084d6b4bcdbe1e654b14,1,30,test,2024-08-09 04:30:00+00:00,2024-08-09 06:00:00+00:00,1,2
fe384d443a4ba62f2d46,1,30,test,2024-08-10 06:30:00+00:00,2024-08-10 08:00:00+00:00,-1,0
d2125553db253a5e5750,1,30,test,2024-08-10 08:30:00+00:00,2024-08-10 10:30:00+00:00,-1,3
2b68ab362f4a392c4960,1,30,test,2024-08-10 14:00:00+00:00,2024-08-10 15:30:00+00:00,-1,3
1286fd1673e826cca3a7,1,30,test,2024-08-11 15:30:00+00:00,2024-08-11 17:00:00+00:00,1,0
9bb121d1209ba021a39d,1,30,test,2024-08-11 19:30:00+00:00,2024-08-11 21:00:00+00:00,1,0
def11debd6ec537866c1,1,30,test,2024-08-12 01:30:00+00:00,2024-08-12 04:00:00+00:00,1,0
e92fc0b76ef84f116e34,1,30,test,2024-08-12 05:00:00+00:00,2024-08-12 06:30:00+00:00,1,1
4a24b4c23449985bc936,1,30,test,2024-08-12 07:00:00+00:00,2024-08-12 10:30:00+00:00,-1,0
974fec8280a5b7332a57,1,30,test,2024-08-12 11:00:00+00:00,2024-08-12 15:00:00+00:00,-1,1
0477500dd2ef6b181f3f,1,30,test,2024-08-12 22:30:00+00:00,2024-08-13 01:30:00+00:00,-1,0
6454186f43d08d23276d,1,30,test,2024-08-13 03:00:00+00:00,2024-08-13 08:00:00+00:00,-1,3
7da9b75b6fbf2cd5cec9,1,30,test,2024-08-13 15:00:00+00:00,2024-08-13 16:00:00+00:00,-1,0
c3b0e3514ac6a0a9a57b,1,30,test,2024-08-13 19:00:00+00:00,2024-08-13 20:00:00+00:00,-1,1
a48837531391ef5dc60e,1,30,test,2024-08-13 20:30:00+00:00,2024-08-13 21:30:00+00:00,1,0
c2f83ebd83fe07eb5cb6,1,30,test,2024-08-14 00:30:00+00:00,2024-08-14 03:00:00+00:00,1,2
7c582db5157b83f6b9c5,1,30,test,2024-08-14 05:00:00+00:00,2024-08-14 07:30:00+00:00,-1,1
1843ed60c030a272c2fa,1,30,test,2024-08-14 08:00:00+00:00,2024-08-14 09:30:00+00:00,1,2
e601b271075ec73c93c8,1,30,test,2024-08-14 12:00:00+00:00,2024-08-14 13:30:00+00:00,-1,0
f45dc3866576571b5e8c,1,30,test,2024-08-15 15:30:00+00:00,2024-08-15 18:00:00+00:00,1,0
8c63c301d4eb7e688831,1,30,test,2024-08-15 19:30:00+00:00,2024-08-15 22:00:00+00:00,-1,1
c46e8d241c6338454345,1,30,test,2024-08-16 03:00:00+00:00,2024-08-16 04:00:00+00:00,-1,3
28502096513dc4e95e7c,1,30,test,2024-08-16 16:30:00+00:00,2024-08-16 18:30:00+00:00,-1,3
27abae1fb97a6234762c,1,30,test,2024-08-16 20:30:00+00:00,2024-08-16 21:30:00+00:00,-1,1
57da64b893ce66f09f38,1,30,test,2024-08-17 17:30:00+00:00,2024-08-17 21:00:00+00:00,-1,3
cd04a6356b74022c8715,1,30,test,2024-08-17 21:30:00+00:00,2024-08-18 01:00:00+00:00,-1,1
b0079b40f3c045cfaf8d,2,30,train,2024-02-17 05:00:00+00:00,2024-02-17 06:00:00+00:00,1,0
9623b8d22cef29e2ab24,2,30,train,2024-02-17 08:30:00+00:00,2024-02-17 10:00:00+00:00,-1,1
65f530d34ae9ef71518f,2,30,train,2024-02-17 11:00:00+00:00,2024-02-17 14:00:00+00:00,1,0
e1f5d6e5fef72284839a,2,30,train,2024-02-26 03:00:00+00:00,2024-02-26 04:00:00+00:00,1,0
f7e9dce1603466f795f1,2,30,train,2024-02-26 22:00:00+00:00,2024-02-27 01:00:00+00:00,1,1
e5fe58bf933adf10c622,2,30,train,2024-02-27 02:00:00+00:00,2024-02-27 03:00:00+00:00,-1,0
94bdbf8240d86e2e8373,2,30,train,2024-02-27 20:30:00+00:00,2024-02-28 00:30:00+00:00,1,0
87362af4b9be272124d2,2,30,train,2024-02-28 17:30:00+00:00,2024-02-28 19:00:00+00:00,-1,0
58d32f4b04d65aa53d08,2,30,train,2024-03-03 14:30:00+00:00,2024-03-03 16:00:00+00:00,1,0
73b87269f69e6b365b63,2,30,train,2024-03-03 16:30:00+00:00,2024-03-03 19:30:00+00:00,1,2
931c0aa30d11f98cb2dd,2,30,train,2024-03-03 20:00:00+00:00,2024-03-03 21:30:00+00:00,-1,0
3183dde62afff11742d2,2,30,train,2024-03-04 23:30:00+00:00,2024-03-05 01:30:00+00:00,1,0
824f020f3c03aef92a1e,2,30,train,2024-03-11 23:00:00+00:00,2024-03-12 00:30:00+00:00,1,1
1cb76b9693b5c5324bcf,2,30,train,2024-03-12 22:30:00+00:00,2024-03-12 23:30:00+00:00,1,0
d7b46d0ea3ad14edf99d,2,30,train,2024-03-14 08:00:00+00:00,2024-03-14 09:00:00+00:00,-1,0
8b5dbd18e105f591ed99,2,30,train,2024-03-14 09:30:00+00:00,2024-03-14 11:30:00+00:00,-1,3
82cf431ca9201cf41e58,2,30,train,2024-03-15 01:30:00+00:00,2024-03-15 04:30:00+00:00,1,2
fb2066e5540f54b60fe3,2,30,train,2024-03-15 21:00:00+00:00,2024-03-16 06:30:00+00:00,-1,2
bd2a71cf4e4d1a957220,2,30,train,2024-03-16 11:30:00+00:00,2024-03-16 13:00:00+00:00,-1,0
c6cb143f3ffab01b9810,2,30,train,2024-03-16 15:30:00+00:00,2024-03-16 17:00:00+00:00,-1,0
0934b5b0f2f21633731f,2,30,train,2024-03-22 21:30:00+00:00,2024-03-22 22:30:00+00:00,-1,0
e770ba448e0ed5efaac3,2,30,train,2024-03-23 19:00:00+00:00,2024-03-23 22:00:00+00:00,1,1
2509234647a853956a21,2,30,train,2024-03-23 23:00:00+00:00,2024-03-24 00:30:00+00:00,1,2
2089731299a151fdf60e,2,30,train,2024-03-25 23:00:00+00:00,2024-03-26 00:30:00+00:00,1,0
afb88e6b057abffd12fd,2,30,train,2024-03-27 09:00:00+00:00,2024-03-27 10:30:00+00:00,1,2
bf5ed0ce65725a32f130,2,30,train,2024-03-28 12:30:00+00:00,2024-03-28 14:00:00+00:00,-1,0
eabcd4c5a510f0bbea81,2,30,train,2024-03-29 21:00:00+00:00,2024-03-29 22:00:00+00:00,1,1
22b1ae7957cdcaeeb1f4,2,30,train,2024-03-30 03:00:00+00:00,2024-03-30 04:00:00+00:00,-1,0
e54cea4d00765f6f15be,2,30,train,2024-04-01 23:30:00+00:00,2024-04-02 00:30:00+00:00,1,0
c7ea006684ae2d12a982,2,30,train,2024-04-02 01:00:00+00:00,2024-04-02 02:00:00+00:00,-1,1
149c6986c5f89cdae24b,2,30,train,2024-04-04 21:00:00+00:00,2024-04-05 00:00:00+00:00,-1,0
38b4740eff63c0fbb294,2,30,validation,2024-07-08 20:00:00+00:00,2024-07-08 22:00:00+00:00,1,1
972ceea591c0a17c65ca,2,30,validation,2024-07-08 23:00:00+00:00,2024-07-09 00:30:00+00:00,1,2
df0dc328d7fe99c40a85,2,30,validation,2024-07-10 23:00:00+00:00,2024-07-11 00:30:00+00:00,1,0
ac2af2b2071cd1a4ebbc,2,30,test,2024-07-12 13:00:00+00:00,2024-07-12 14:30:00+00:00,1,1
a45dfe3b95761b535465,2,30,test,2024-07-13 15:00:00+00:00,2024-07-13 21:00:00+00:00,1,2
ad3222ba334efc321c8c,2,30,test,2024-07-13 21:30:00+00:00,2024-07-14 01:30:00+00:00,1,3
89cd4a9ed89e51eecc27,2,30,test,2024-07-14 05:00:00+00:00,2024-07-14 08:00:00+00:00,-1,3
914b163239f4fcc57809,2,30,test,2024-07-14 10:00:00+00:00,2024-07-14 15:30:00+00:00,1,2
8d88a83051584523d963,2,30,test,2024-07-14 17:30:00+00:00,2024-07-14 19:00:00+00:00,1,1
e3a6ef96cba059ae2d43,2,30,test,2024-07-14 21:00:00+00:00,2024-07-15 00:00:00+00:00,1,1
ea3b35f50e17c835d84a,2,30,test,2024-07-15 08:00:00+00:00,2024-07-15 09:30:00+00:00,1,0
ac0e2a1dfce129365f03,2,30,test,2024-07-15 10:00:00+00:00,2024-07-15 14:30:00+00:00,-1,3
80bba46989c5476d5330,2,30,test,2024-07-16 15:00:00+00:00,2024-07-16 21:00:00+00:00,1,2
7abf4d8b2ff76bf9b46f,2,30,test,2024-07-16 21:30:00+00:00,2024-07-17 01:30:00+00:00,1,3
feb0b06444f3e304e206,2,30,test,2024-07-17 05:00:00+00:00,2024-07-17 08:00:00+00:00,-1,3
f9b8bf09569c0fcd48a4,2,30,test,2024-07-17 13:30:00+00:00,2024-07-17 14:30:00+00:00,1,2
337de9776c24ee40c2c3,2,30,test,2024-07-17 15:00:00+00:00,2024-07-17 18:30:00+00:00,-1,0
ed430c7bf51ef3ef399d,2,30,test,2024-07-17 19:00:00+00:00,2024-07-17 22:00:00+00:00,0,1
3de90ee4343b7ed9d8ed,2,30,test,2024-07-18 14:30:00+00:00,2024-07-18 16:00:00+00:00,-1,0
57795803111964f44e0c,2,30,test,2024-07-18 18:30:00+00:00,2024-07-18 20:00:00+00:00,0,1
9e387e971d368097291b,2,30,test,2024-07-19 07:00:00+00:00,2024-07-19 08:30:00+00:00,1,2
19ec5a2e69d5dfdc1664,2,30,test,2024-07-19 09:00:00+00:00,2024-07-19 10:30:00+00:00,1,0
caede6074e045da5ed2a,2,30,test,2024-07-19 11:00:00+00:00,2024-07-19 12:00:00+00:00,0,1
3aa0f9a52a92b7b88a87,2,30,test,2024-07-19 12:30:00+00:00,2024-07-19 16:30:00+00:00,1,1
a32fc31436dc1f5b79ae,2,30,test,2024-07-19 18:30:00+00:00,2024-07-19 20:00:00+00:00,0,1
c969122647d85d43991f,2,30,test,2024-07-20 11:30:00+00:00,2024-07-20 12:30:00+00:00,-1,0
370c7a56e7a765c5734e,2,30,test,2024-07-20 14:30:00+00:00,2024-07-20 16:30:00+00:00,-1,3
65c0eb037e69a16cdbd9,2,30,test,2024-07-21 08:00:00+00:00,2024-07-21 10:30:00+00:00,-1,3
2b6f30633219684f800f,2,30,test,2024-07-21 12:00:00+00:00,2024-07-21 14:00:00+00:00,1,1
a88423654679359c035f,2,30,test,2024-07-22 06:30:00+00:00,2024-07-22 09:30:00+00:00,-1,0
b6b0f8650626de113719,2,30,test,2024-07-22 10:30:00+00:00,2024-07-22 11:30:00+00:00,1,1
26f869e37cc84a0fff43,2,30,test,2024-07-22 12:00:00+00:00,2024-07-22 14:00:00+00:00,1,1
a258e2499d042b401f6b,2,30,test,2024-07-22 15:30:00+00:00,2024-07-22 18:30:00+00:00,-1,1
570c18ef64a7b64c605d,2,30,test,2024-07-23 10:00:00+00:00,2024-07-23 11:30:00+00:00,-1,3
3c887266ecd42a202553,2,30,test,2024-07-23 12:00:00+00:00,2024-07-23 13:30:00+00:00,0,0
442b45228ac4f2bf0d80,2,30,test,2024-07-23 14:00:00+00:00,2024-07-23 17:00:00+00:00,1,1
e17d6de7769a89cd652e,2,30,test,2024-07-23 18:00:00+00:00,2024-07-23 19:30:00+00:00,1,0
670edf8fbf03c2138d06,2,30,test,2024-07-23 21:00:00+00:00,2024-07-23 22:30:00+00:00,1,1
cf6f044ef51ac05498ed,2,30,test,2024-07-24 17:30:00+00:00,2024-07-24 19:00:00+00:00,1,2
647c5326bf3560c57aad,2,30,test,2024-07-24 21:30:00+00:00,2024-07-24 23:00:00+00:00,1,1
8f841983355a46e1dc70,2,30,test,2024-07-25 19:30:00+00:00,2024-07-25 21:30:00+00:00,1,0
2c5073a1d904b572af5c,2,30,test,2024-07-26 00:30:00+00:00,2024-07-26 01:30:00+00:00,1,1
639abbb83a1db203a1d3,2,30,test,2024-07-26 16:00:00+00:00,2024-07-26 18:00:00+00:00,1,2
ac86c6ab4a7b34981fa6,2,30,test,2024-07-26 20:00:00+00:00,2024-07-26 22:00:00+00:00,1,1
edd79d1b3b28da768fe2,2,30,test,2024-07-27 04:30:00+00:00,2024-07-27 13:00:00+00:00,-1,0
f09b65e2480f2e3e987a,2,30,test,2024-07-28 00:00:00+00:00,2024-07-28 01:00:00+00:00,1,0
477f8447644b7b302b95,2,30,test,2024-07-28 04:00:00+00:00,2024-07-28 05:00:00+00:00,1,2
22d166194734e712816a,2,30,test,2024-07-28 11:30:00+00:00,2024-07-28 15:30:00+00:00,1,2
538d96276e85ddc546c7,2,30,test,2024-07-28 16:00:00+00:00,2024-07-28 19:30:00+00:00,-1,3
a924ef53b816e6d61496,2,30,test,2024-07-28 20:00:00+00:00,2024-07-28 21:30:00+00:00,-1,1
f4aa7d425891b78b906b,2,30,test,2024-07-29 07:30:00+00:00,2024-07-29 08:30:00+00:00,1,0
bc86477e42047f1e86ba,2,30,test,2024-07-29 09:30:00+00:00,2024-07-29 11:30:00+00:00,-1,0
d12fab9b4c2990556319,2,30,test,2024-07-29 13:30:00+00:00,2024-07-29 17:00:00+00:00,-1,1
f3e44dd702b5c899f777,2,30,test,2024-07-30 03:00:00+00:00,2024-07-30 05:30:00+00:00,-1,1
