event_id,turbine,minutes,split,time_start,time_end,direction,label
7ff5035cd1da828c5e16,1,15,train,2024-03-12 22:30:00+00:00,2024-03-12 23:00:00+00:00,1,1
5bc9bbd8ef298d3600ee,1,15,train,2024-03-13 02:45:00+00:00,2024-03-13 03:15:00+00:00,-1,1
6b7c32210976ee8ad9b3,1,15,train,2024-03-14 07:30:00+00:00,2024-03-14 09:00:00+00:00,-1,0
e46548b4cbf2d6b344a1,1,15,train,2024-03-14 10:00:00+00:00,2024-03-14 11:30:00+00:00,-1,1
1be19c8a3e0a76601ef6,1,15,train,2024-03-14 12:30:00+00:00,2024-03-14 13:00:00+00:00,-1,3
f4d51ec12efa74e9e816,1,15,train,2024-03-14 13:15:00+00:00,2024-03-14 13:45:00+00:00,1,2
6e7dbc82509d52b41021,1,15,train,2024-03-15 01:30:00+00:00,2024-03-15 02:00:00+00:00,1,1
c5d30232d75b71d93d06,1,15,train,2024-03-15 02:15:00+00:00,2024-03-15 04:45:00+00:00,1,2
f1e36a46c81cb4fa25b6,1,15,train,2024-03-15 05:30:00+00:00,2024-03-15 09:15:00+00:00,-1,0
0ea0ca9043c290b722e6,1,15,train,2024-03-15 21:30:00+00:00,2024-03-16 01:45:00+00:00,1,2
4498e67903fa5f0f19c6,1,15,train,2024-03-16 02:00:00+00:00,2024-03-16 06:15:00+00:00,-1,0
39fe6634fc1c9f4589ec,1,15,train,2024-03-16 11:30:00+00:00,2024-03-16 13:45:00+00:00,-1,0
55c84d0dd37e4e0f7356,1,15,train,2024-03-16 15:30:00+00:00,2024-03-16 16:45:00+00:00,-1,3
594afab8034aca5129f5,1,15,train,2024-03-17 09:30:00+00:00,2024-03-17 11:30:00+00:00,1,1
4348ed15c318165661a2,1,15,train,2024-03-18 02:30:00+00:00,2024-03-18 03:00:00+00:00,-1,3
b5737372a20602f0bfbd,1,15,train,2024-03-18 12:30:00+00:00,2024-03-18 14:15:00+00:00,-1,0
f61799e64d56c9372a1c,1,15,train,2024-03-18 14:30:00+00:00,2024-03-18 15:00:00+00:00,-1,1
8d0a78cd02d5208ace85,1,15,train,2024-03-21 02:00:00+00:00,2024-03-21 02:30:00+00:00,-1,3
77503af4c47dfd6bf1f6,1,15,train,2024-03-22 11:30:00+00:00,2024-03-22 12:30:00+00:00,-1,0
9ec8d226977fdfd7b4b2,1,15,train,2024-03-22 12:45:00+00:00,2024-03-22 13:15:00+00:00,1,3
8ab9f2c0728e7a3e1f81,1,15,train,2024-03-22 21:15:00+00:00,2024-03-22 22:00:00+00:00,-1,3
f0ed6be982a617fc6911,1,15,train,2024-03-23 00:00:00+00:00,2024-03-23 00:45:00+00:00,1,2
9aa9eac5554c39260df1,1,15,train,2024-03-23 12:30:00+00:00,2024-03-23 13:00:00+00:00,-1,0
1e3e88c27b30fa1135e5,1,15,train,2024-03-23 19:15:00+00:00,2024-03-23 22:00:00+00:00,1,1
a8d12d6bbd38725f0010,1,15,train,2024-03-23 23:30:00+00:00,2024-03-24 00:00:00+00:00,-1,3
08daf6d0cff849591b0e,1,15,train,2024-03-24 11:00:00+00:00,2024-03-24 11:30:00+00:00,-1,3
4a2c4b7b31be7495630a,1,15,train,2024-03-25 10:30:00+00:00,2024-03-25 11:30:00+00:00,-1,3
bc5b798c518814067dd8,1,15,train,2024-03-25 11:45:00+00:00,2024-03-25 13:00:00+00:00,1,2
c00ffaf97bbbd0697581,1,15,train,2024-03-25 22:00:00+00:00,2024-03-25 22:45:00+00:00,-1,0
4bbbc4000061772b6bd7,1,15,train,2024-03-25 23:30:00+00:00,2024-03-26 00:30:00+00:00,-1,2
5eff7b9b9dd6449b4c22,1,15,train,2024-03-26 02:00:00+00:00,2024-03-26 03:00:00+00:00,-1,1
76973cc22646143a3b35,1,15,train,2024-03-26 06:15:00+00:00,2024-03-26 06:45:00+00:00,1,3
a92b4ab10e8049a99594,1,15,train,2024-03-26 07:30:00+00:00,2024-03-26 08:15:00+00:00,-1,1
cd97b9ab9119d7a8f40c,1,15,train,2024-03-27 08:45:00+00:00,2024-03-27 11:00:00+00:00,1,2
7c62fa9ba6a723e01b8f,1,15,train,2024-03-27 11:30:00+00:00,2024-03-27 12:15:00+00:00,-1,3
aed50468c64f35ab803c,1,15,train,2024-03-28 00:30:00+00:00,2024-03-28 01:00:00+00:00,-1,3
8b1106099e4a2caa29c2,1,15,train,2024-03-28 12:30:00+00:00,2024-03-28 14:15:00+00:00,-1,0
838b31627509b9898016,1,15,train,2024-03-28 14:30:00+00:00,2024-03-28 15:30:00+00:00,1,3
23fec49117af703119b0,1,15,train,2024-03-29 21:00:00+00:00,2024-03-29 22:00:00+00:00,1,1
4d6ed4e6450ffa8317b4,1,15,train,2024-03-30 03:00:00+00:00,2024-03-30 04:00:00+00:00,-1,3
4083f3d94019cdd907c2,1,15,train,2024-03-31 09:00:00+00:00,2024-03-31 09:30:00+00:00,1,3
a696ffe278f60d619851,1,15,train,2024-03-31 11:00:00+00:00,2024-03-31 11:30:00+00:00,1,1
95ff1dbafaa089ba3862,1,15,train,2024-03-31 13:15:00+00:00,2024-03-31 13:45:00+00:00,-1,3
bf7b3845d9081b0ca7f2,1,15,train,2024-03-31 16:30:00+00:00,2024-03-31 17:45:00+00:00,-1,2
7517157b159b5f077e3b,1,15,train,2024-03-31 20:00:00+00:00,2024-03-31 20:45:00+00:00,1,2
991e352dbe4ea4ed33d7,1,15,train,2024-04-01 23:30:00+00:00,2024-04-02 01:15:00+00:00,-1,0
f3990b11f6b3d62dc54a,1,15,train,2024-04-02 01:30:00+00:00,2024-04-02 07:00:00+00:00,1,0
8c7d19431e4b67b24721,1,15,train,2024-04-04 20:45:00+00:00,2024-04-04 23:45:00+00:00,1,2
9ab32cbe289be7288d99,1,15,train,2024-04-05 10:45:00+00:00,2024-04-05 13:45:00+00:00,1,2
0d684af75f0deecdc975,1,15,validation,2024-07-08 20:00:00+00:00,2024-07-08 22:00:00+00:00,1,2
f3d8c865d57274598475,1,15,validation,2024-07-08 23:30:00+00:00,2024-07-09 00:00:00+00:00,-1,3
de03b142abf66e116849,1,15,validation,2024-07-09 11:00:00+00:00,2024-07-09 11:30:00+00:00,-1,3
0d2fe06abc014d8d1374,1,15,validation,2024-07-10 10:30:00+00:00,2024-07-10 11:30:00+00:00,-1,3
86ab9483c59d0171ca49,1,15,validation,2024-07-10 11:45:00+00:00,2024-07-10 13:00:00+00:00,1,2
d4b8da4f5fe2a2d7bf89,1,15,validation,2024-07-10 22:00:00+00:00,2024-07-10 22:45:00+00:00,-1,0
c011d80cf3bfae6e850d,1,15,validation,2024-07-10 23:30:00+00:00,2024-07-11 00:30:00+00:00,-1,2
99e402d92a7a0e7cf160,1,15,validation,2024-07-11 02:00:00+00:00,2024-07-11 03:00:00+00:00,-1,1
999ec4ad2f8eda7e4621,1,15,validation,2024-07-11 06:15:00+00:00,2024-07-11 06:45:00+00:00,1,3
7852a66937864b5abf32,1,15,validation,2024-07-11 07:30:00+00:00,2024-07-11 08:15:00+00:00,-1,1
20f7a5ee6175a0b29090,1,15,test,2024-07-12 13:00:00+00:00,2024-07-12 13:30:00+00:00,-1,0
4d422a33806edc7de19f,1,15,test,2024-07-12 14:15:00+00:00,2024-07-12 15:00:00+00:00,-1,1
8370597ffc994870fe85,1,15,test,2024-07-12 19:00:00+00:00,2024-07-12 19:45:00+00:00,0,1
b8c6769c5744cc8d263d,1,15,test,2024-07-13 14:30:00+00:00,2024-07-13 18:30:00+00:00,1,2
e2b8ba9a5378770b6dfc,1,15,test,2024-07-13 19:30:00+00:00,2024-07-13 20:45:00+00:00,1,3
6543757e8827c217ba87,1,15,test,2024-07-13 21:00:00+00:00,2024-07-13 22:15:00+00:00,-1,0
77d90528bfecca08a91b,1,15,test,2024-07-13 23:15:00+00:00,2024-07-14 02:45:00+00:00,1,1
c06cec3e05c5dbab80cb,1,15,test,2024-07-14 05:45:00+00:00,2024-07-14 07:15:00+00:00,-1,1
261c53777f3141ed7809,1,15,test,2024-07-14 07:30:00+00:00,2024-07-14 08:15:00+00:00,0,1
514410ea3a2d76b9c3fc,1,15,test,2024-07-14 09:30:00+00:00,2024-07-14 13:30:00+00:00,1,3
64bb42205665794aa77e,1,15,test,2024-07-14 20:45:00+00:00,2024-07-14 23:30:00+00:00,1,1
220b90e2c56f8c9c949b,1,15,test,2024-07-15 00:15:00+00:00,2024-07-15 00:45:00+00:00,0,1
b1a6be1903c258deb548,1,15,test,2024-07-15 08:30:00+00:00,2024-07-15 09:30:00+00:00,-1,3
466ab3bae73b50912153,1,15,test,2024-07-15 10:15:00+00:00,2024-07-15 12:00:00+00:00,1,3
037a49869349d2b2867c,1,15,test,2024-07-15 12:30:00+00:00,2024-07-15 13:30:00+00:00,-1,1
cd541a6d1fa852407da4,1,15,test,2024-07-15 14:15:00+00:00,2024-07-15 15:00:00+00:00,-1,1
5bf3853bc10ff4427eb8,1,15,test,2024-07-15 19:00:00+00:00,2024-07-15 19:45:00+00:00,0,1
258dfbf57beb1dc21382,1,15,test,2024-07-16 14:30:00+00:00,2024-07-16 18:30:00+00:00,1,2
5d3ba661e152b4017919,1,15,test,2024-07-16 19:30:00+00:00,2024-07-16 20:45:00+00:00,1,3
c182400e8ca6e13cf1f7,1,15,test,2024-07-16 21:00:00+00:00,2024-07-16 22:15:00+00:00,-1,0
c1728fac05af01781297,1,15,test,2024-07-16 23:15:00+00:00,2024-07-17 02:45:00+00:00,1,1
acbd9ff1e121f5ed23e5,1,15,test,2024-07-17 05:45:00+00:00,2024-07-17 07:15:00+00:00,-1,1
655336bdc11354c84697,1,15,test,2024-07-17 07:30:00+00:00,2024-07-17 08:15:00+00:00,0,1
f8077b46d3ecaad605d2,1,15,test,2024-07-17 09:30:00+00:00,2024-07-17 10:00:00+00:00,0,3
79c5017db431723279f9,1,15,test,2024-07-17 12:30:00+00:00,2024-07-17 13:00:00+00:00,0,1
ecd7c6569f92829cc874,1,15,test,2024-07-17 14:00:00+00:00,2024-07-17 14:30:00+00:00,-1,3
4bc9f1a2f816e68858d4,1,15,test,2024-07-17 15:00:00+00:00,2024-07-17 15:45:00+00:00,-1,0
a162140d32a14ed057c7,1,15,test,2024-07-17 16:15:00+00:00,2024-07-17 17:30:00+00:00,-1,3
e92524a91a6926b87f39,1,15,test,2024-07-17 17:45:00+00:00,2024-07-17 18:30:00+00:00,-1,1
3b4ddfae4aca514ef4e2,1,15,test,2024-07-17 19:00:00+00:00,2024-07-17 19:45:00+00:00,1,1
121b0bd0a525dff6aeff,1,15,test,2024-07-17 20:15:00+00:00,2024-07-17 21:30:00+00:00,-1,3
7b1b4a82fca1e2aa5ace,1,15,test,2024-07-18 14:45:00+00:00,2024-07-18 15:45:00+00:00,1,2
4ea7c7b34f4bc564ce4e,1,15,test,2024-07-18 18:45:00+00:00,2024-07-18 19:45:00+00:00,0,1
940461790a08457d8c69,1,15,test,2024-07-19 04:30:00+00:00,2024-07-19 05:00:00+00:00,0,3
961bb5c6dd7c07836a20,1,15,test,2024-07-19 07:00:00+00:00,2024-07-19 08:30:00+00:00,1,2
4a66cb6a92614348819c,1,15,test,2024-07-19 09:15:00+00:00,2024-07-19 10:30:00+00:00,1,3
7d1c1af9eb4288909088,1,15,test,2024-07-19 11:00:00+00:00,2024-07-19 13:00:00+00:00,0,1
7465c6dca85105836d30,1,15,test,2024-07-19 13:15:00+00:00,2024-07-19 14:45:00+00:00,1,1
7538458a478c6c964a03,1,15,test,2024-07-19 15:00:00+00:00,2024-07-19 15:45:00+00:00,-1,3
289426d9783b3c8cb2ca,1,15,test,2024-07-19 18:45:00+00:00,2024-07-19 19:45:00+00:00,0,1
1fcba0107ec32a6d8917,1,15,test,2024-07-20 06:45:00+00:00,2024-07-20 07:30:00+00:00,-1,3
6655578331967fb31b19,1,15,test,2024-07-20 10:45:00+00:00,2024-07-20 11:15:00+00:00,1,1
77c70a9f873724c4a595,1,15,test,2024-07-21 05:45:00+00:00,2024-07-21 07:15:00+00:00,1,3
1288d987e2beb9a9372d,1,15,test,2024-07-21 08:15:00+00:00,2024-07-21 08:45:00+00:00,-1,0
37e790b7019315e273ac,1,15,test,2024-07-21 10:15:00+00:00,2024-07-21 11:00:00+00:00,0,1
2353824cf5f5137fec4e,1,15,test,2024-07-21 12:15:00+00:00,2024-07-21 12:45:00+00:00,0,1
54c7f66ea7ab919de79c,1,15,test,2024-07-21 19:30:00+00:00,2024-07-21 20:30:00+00:00,1,2
e9d343c46148f055565e,1,15,test,2024-07-21 23:30:00+00:00,2024-07-22 00:45:00+00:00,1,2
f3b529fe1c50683afca3,1,15,test,2024-07-22 05:45:00+00:00,2024-07-22 09:30:00+00:00,1,2
1e122949beea5b43983c,1,15,test,2024-07-22 10:15:00+00:00,2024-07-22 12:45:00+00:00,-1,1
393f77704c60482fa480,1,15,test,2024-07-22 13:00:00+00:00,2024-07-22 14:15:00+00:00,1,3
9d9eb39cbf9649495c49,1,15,test,2024-07-22 16:00:00+00:00,2024-07-22 18:15:00+00:00,1,1
b09192bf4a294f08900b,1,15,test,2024-07-22 19:15:00+00:00,2024-07-22 20:00:00+00:00,0,1
9564e8c4b03542e06651,1,15,test,2024-07-23 10:00:00+00:00,2024-07-23 11:45:00+00:00,-1,0
daf797618a37ba6d1f86,1,15,test,2024-07-23 14:00:00+00:00,2024-07-23 15:45:00+00:00,-1,0
eed2672df96c476d049c,1,15,test,2024-07-23 23:15:00+00:00,2024-07-24 00:00:00+00:00,1,3
3e676cca0da226a5f13f,1,15,test,2024-07-24 03:15:00+00:00,2024-07-24 04:00:00+00:00,-1,0
a0e2513034f8479dd290,1,15,test,2024-07-24 04:15:00+00:00,2024-07-24 05:15:00+00:00,0,1
3b34f09523b2e0720c21,1,15,test,2024-07-24 17:30:00+00:00,2024-07-24 18:45:00+00:00,1,2
c7c8416774d69faebaba,1,15,test,2024-07-24 21:30:00+00:00,2024-07-24 22:45:00+00:00,1,3
a17ca72450fe67c6b15f,1,15,test,2024-07-25 01:45:00+00:00,2024-07-25 02:15:00+00:00,0,3
d1c0a32d539580db8bb2,1,15,test,2024-07-25 05:45:00+00:00,2024-07-25 06:15:00+00:00,0,1
1ffacbd21ee02ab94a91,1,15,test,2024-07-25 11:30:00+00:00,2024-07-25 12:00:00+00:00,0,1
b33f08996f004ac1d158,1,15,test,2024-07-25 13:45:00+00:00,2024-07-25 14:45:00+00:00,0,3
9aa78eedda4c8b5e3ae9,1,15,test,2024-07-25 15:15:00+00:00,2024-07-25 16:15:00+00:00,1,3
5c056221222d8352d44d,1,15,test,2024-07-25 17:45:00+00:00,2024-07-25 18:45:00+00:00,1,1
245f8ebf8cfeeeb96b24,1,15,test,2024-07-25 20:15:00+00:00,2024-07-25 22:15:00+00:00,-1,3
353c0d97cd1da5c86c6d,1,15,test,2024-07-26 00:15:00+00:00,2024-07-26 01:45:00+00:00,1,1
936a199d970b2c049824,1,15,test,2024-07-26 03:15:00+00:00,2024-07-26 04:15:00+00:00,0,1
78d485d299bdb3f31d7a,1,15,test,2024-07-26 16:15:00+00:00,2024-07-26 17:00:00+00:00,-1,3
3451f5eecdecf7605e61,1,15,test,2024-07-26 17:15:00+00:00,2024-07-26 18:00:00+00:00,-1,3
8d72339505a76764886e,1,15,test,2024-07-26 20:15:00+00:00,2024-07-26 22:00:00+00:00,0,2
17daeab68598b9be2e55,1,15,test,2024-07-27 04:30:00+00:00,2024-07-27 13:00:00+00:00,-1,3
f40e4d7514e4ce48db36,1,15,test,2024-07-27 15:15:00+00:00,2024-07-27 15:45:00+00:00,1,1
75ce3f531ac4bd1a4b19,1,15,test,2024-07-28 09:00:00+00:00,2024-07-28 09:30:00+00:00,1,3
81d21397994f93b2dc69,1,15,test,2024-07-28 11:45:00+00:00,2024-07-28 15:30:00+00:00,-1,3
398820ca75fa43e2a82f,1,15,test,2024-07-28 15:45:00+00:00,2024-07-28 19:30:00+00:00,1,2
ca2fdb5cc1b3334391b3,1,15,test,2024-07-28 20:15:00+00:00,2024-07-28 21:45:00+00:00,-1,0
a0bd711471b1df861444,1,15,test,2024-07-29 08:00:00+00:00,2024-07-29 09:15:00+00:00,1,2
cf2b4653660d59ca77c8,1,15,test,2024-07-29 09:30:00+00:00,2024-07-29 13:15:00+00:00,-1,3
536e9b398d049ff7f901,1,15,test,2024-07-29 13:30:00+00:00,2024-07-29 16:45:00+00:00,-1,1
49e3faadcc1688215a89,1,15,test,2024-07-30 00:00:00+00:00,2024-07-30 01:30:00+00:00,1,3
6747543f51b3b550c0f4,1,15,test,2024-07-30 02:15:00+00:00,2024-07-30 03:15:00+00:00,1,1
d7b7a44576f6a31a5bcf,1,15,test,2024-07-30 04:00:00+00:00,2024-07-30 05:30:00+00:00,0,1
1ed68a61d6ce8555a2a9,1,15,test,2024-07-30 06:15:00+00:00,2024-07-30 07:30:00+00:00,1,3
6849fee3ebe9a518a8f7,1,15,test,2024-07-30 13:30:00+00:00,2024-07-30 16:00:00+00:00,-1,3
583d1e8c1e39bb2b4c01,1,15,test,2024-07-30 17:30:00+00:00,2024-07-30 20:00:00+00:00,1,1
5378ba330c548631bf1d,1,15,test,2024-07-30 22:30:00+00:00,2024-07-30 23:45:00+00:00,1,3
d6e2ca8894396c00c045,1,15,test,2024-07-31 00:45:00+00:00,2024-07-31 02:15:00+00:00,1,3
2b217eb07d959862e82a,1,15,test,2024-07-31 03:15:00+00:00,2024-07-31 04:00:00+00:00,-1,0
a7838c972a826d42f642,1,15,test,2024-07-31 05:15:00+00:00,2024-07-31 05:45:00+00:00,0,3
a43fd5197cec2bf81438,1,15,test,2024-07-31 06:15:00+00:00,2024-07-31 07:00:00+00:00,-1,0
05f7d686fefd5cffe5fb,1,15,test,2024-07-31 09:00:00+00:00,2024-07-31 10:30:00+00:00,0,1
c725d445e46cf8e3e791,1,15,test,2024-07-31 11:15:00+00:00,2024-07-31 12:30:00+00:00,1,3
a0f37b65a85e0c5c5cd5,1,15,test,2024-07-31 15:45:00+00:00,2024-07-31 16:15:00+00:00,0,1
992d461c62947ccf130b,1,15,test,2024-07-31 16:30:00+00:00,2024-07-31 17:45:00+00:00,1,2
99842144bae9e6ad9d04,1,15,test,2024-07-31 18:00:00+00:00,2024-07-31 19:00:00+00:00,-1,3
38b60be2136c5cf7c30e,1,15,test,2024-07-31 19:15:00+00:00,2024-07-31 22:30:00+00:00,1,1
b24e5a38a5761f47e53d,1,15,test,2024-07-31 23:30:00+00:00,2024-08-01 00:00:00+00:00,1,3
d6443b6dcf0a6f89b1da,1,15,test,2024-08-01 01:00:00+00:00,2024-08-01 01:45:00+00:00,-1,0
81af6dca5244d7cb16aa,1,15,test,2024-08-01 02:00:00+00:00,2024-08-01 02:45:00+00:00,1,2
132f48d8b30ecde5cf0d,1,15,test,2024-08-01 03:00:00+00:00,2024-08-01 03:30:00+00:00,1,1
f38ae6a67cf5b1263211,1,15,test,2024-08-01 04:00:00+00:00,2024-08-01 04:45:00+00:00,-1,3
0f25e0eabf8c9f871e05,1,15,test,2024-08-01 06:15:00+00:00,2024-08-01 09:30:00+00:00,1,1
313bf1933016bdd6eb3b,1,15,test,2024-08-02 06:15:00+00:00,2024-08-02 06:45:00+00:00,0,3
653e97374c905c8691c5,1,15,test,2024-08-02 07:30:00+00:00,2024-08-02 10:15:00+00:00,1,3
e756cc5a8253a1bbb179,1,15,test,2024-08-02 10:45:00+00:00,2024-08-02 14:15:00+00:00,-1,2
e7ccb9d10a9feef9f34c,1,15,test,2024-08-02 15:00:00+00:00,2024-08-02 18:00:00+00:00,-1,0
8449449a6af99733eaf5,1,15,test,2024-08-02 18:15:00+00:00,2024-08-02 19:15:00+00:00,1,1
3808b1d6073077a1dbba,1,15,test,2024-08-02 21:15:00+00:00,2024-08-02 21:45:00+00:00,0,1
92c5147d7eb8705ffe3c,1,15,test,2024-08-03 00:15:00+00:00,2024-08-03 00:45:00+00:00,0,3
672c7a640281a2b09e3e,1,15,test,2024-08-03 04:15:00+00:00,2024-08-03 04:45:00+00:00,0,1
23743ac90e89fbf56ccd,1,15,test,2024-08-03 15:30:00+00:00,2024-08-03 16:00:00+00:00,1,1
48a099d3aff60f112c1b,1,15,test,2024-08-03 19:15:00+00:00,2024-08-03 19:45:00+00:00,-1,3
6ca53fe81e9ed4e71aa3,1,15,test,2024-08-03 20:00:00+00:00,2024-08-03 20:30:00+00:00,0,3
0abccccfd27752d07f99,1,15,test,2024-08-03 23:15:00+00:00,2024-08-03 23:45:00+00:00,-1,1
d61f7ab4f8eecfcb4390,1,15,test,2024-08-04 00:00:00+00:00,2024-08-04 00:30:00+00:00,-1,0
df87c0ec8cff8e4bba75,1,15,test,2024-08-04 05:45:00+00:00,2024-08-04 06:45:00+00:00,0,1
55bc0a7afc29e6ef853a,1,15,test,2024-08-04 16:45:00+00:00,2024-08-04 17:15:00+00:00,0,1
9cbd90383e765ff25ea0,1,15,test,2024-08-04 23:30:00+00:00,2024-08-05 00:15:00+00:00,0,1
e9d29aaef55faaf7603c,1,15,test,2024-08-05 08:15:00+00:00,2024-08-05 10:45:00+00:00,1,2
910f9711a7db4a6212cb,1,15,test,2024-08-05 11:45:00+00:00,2024-08-05 12:15:00+00:00,-1,3
d1bce1aa0ebb976d8035,1,15,test,2024-08-05 14:15:00+00:00,2024-08-05 14:45:00+00:00,0,1
8055c0f69b52361db3c5,1,15,test,2024-08-05 15:00:00+00:00,2024-08-05 15:30:00+00:00,0,1
e1ea7c23f1c53d33e7a0,1,15,test,2024-08-05 15:45:00+00:00,2024-08-05 17:00:00+00:00,-1,0
865b1fc40868483c0839,1,15,test,2024-08-06 03:00:00+00:00,2024-08-06 03:45:00+00:00,0,1
5d7000757bca7544047c,1,15,test,2024-08-06 04:00:00+00:00,2024-08-06 05:15:00+00:00,-1,0
f42903367713d8968c99,1,15,test,2024-08-07 11:15:00+00:00,2024-08-07 13:30:00+00:00,-1,2
5d9feeb7734acca2faa8,1,15,test,2024-08-07 13:45:00+00:00,2024-08-07 15:30:00+00:00,1,3
0a938545620c0cde870e,1,15,test,2024-08-07 17:15:00+00:00,2024-08-07 17:45:00+00:00,0,1
f5eac375e5d8f3e2319b,1,15,test,2024-08-07 19:30:00+00:00,2024-08-08 00:45:00+00:00,-1,0
17b8b06846ad812d2dbf,1,15,test,2024-08-08 09:00:00+00:00,2024-08-08 11:00:00+00:00,1,3
65515d99aea79e5b1ab0,1,15,test,2024-08-08 13:00:00+00:00,2024-08-08 15:00:00+00:00,-1,1
be7acde98379b204c33b,1,15,test,2024-08-08 17:15:00+00:00,2024-08-08 18:00:00+00:00,1,3
60755b703a049192287a,1,15,test,2024-08-08 21:15:00+00:00,2024-08-08 22:00:00+00:00,-1,0
73ae0c6cd3b8f2e326a7,1,15,test,2024-08-09 04:45:00+00:00,2024-08-09 06:00:00+00:00,1,2
2778e000f82639cc8690,1,15,test,2024-08-09 07:15:00+00:00,2024-08-09 07:45:00+00:00,0,3
5c586d92597036e50491,1,15,test,2024-08-09 08:45:00+00:00,2024-08-09 09:30:00+00:00,1,1
b5040dfa25185aa18243,1,15,test,2024-08-09 11:15:00+00:00,2024-08-09 11:45:00+00:00,-1,3
918f0f0ce6851baa9fda,1,15,test,2024-08-09 15:15:00+00:00,2024-08-09 16:15:00+00:00,0,1
