event_id,turbine,minutes,split,time_start,time_end,direction,label
5d56cbfaf23a7836bd4b,2,60,test,2024-07-15 11:00:00+00:00,2024-07-15 14:00:00+00:00,-1,3
da6504c947017fd514bf,2,60,test,2024-07-16 15:00:00+00:00,2024-07-16 19:00:00+00:00,1,1
e952f06c9b268f6e5259,2,60,test,2024-07-16 20:00:00+00:00,2024-07-17 01:00:00+00:00,-1,0
4a7540fcd6bcfb9e5d1b,2,60,test,2024-07-17 05:00:00+00:00,2024-07-17 08:00:00+00:00,-1,0
e96fa460f3f771f25faf,2,60,test,2024-07-17 14:00:00+00:00,2024-07-17 22:00:00+00:00,-1,0
83720d3da8affef4db30,2,60,test,2024-07-19 06:00:00+00:00,2024-07-19 10:00:00+00:00,1,2
f66932895a95f3a2035b,2,60,test,2024-07-19 11:00:00+00:00,2024-07-19 14:00:00+00:00,0,3
c86c460a026db2a91c5c,2,60,test,2024-07-20 14:00:00+00:00,2024-07-20 16:00:00+00:00,-1,3
312a4a02fb7f63987e61,2,60,test,2024-07-21 08:00:00+00:00,2024-07-21 11:00:00+00:00,-1,0
86572651ba5201552eb1,2,60,test,2024-07-21 12:00:00+00:00,2024-07-21 14:00:00+00:00,1,3
67176b994bf23f0b7c6a,2,60,test,2024-07-22 06:00:00+00:00,2024-07-22 10:00:00+00:00,-1,2
fef3c9ef8e419f45d041,2,60,test,2024-07-22 11:00:00+00:00,2024-07-22 14:00:00+00:00,1,2
7d571969facb1948742f,2,60,test,2024-07-22 16:00:00+00:00,2024-07-22 18:00:00+00:00,1,3
bee895efb0b31d4fc3d2,2,60,test,2024-07-23 12:00:00+00:00,2024-07-23 17:00:00+00:00,-1,0
ba005ed748ecfebfc007,2,60,test,2024-07-23 18:00:00+00:00,2024-07-23 20:00:00+00:00,-1,2
f9bbe00394a7a624abe7,2,60,test,2024-07-25 20:00:00+00:00,2024-07-25 22:00:00+00:00,-1,2
4a35a240a0714479ddba,2,60,test,2024-07-26 00:00:00+00:00,2024-07-26 02:00:00+00:00,-1,3
6ba9686db02e8cad1285,2,60,test,2024-07-26 16:00:00+00:00,2024-07-26 18:00:00+00:00,1,2
27605488599970527c59,2,60,test,2024-07-26 20:00:00+00:00,2024-07-26 22:00:00+00:00,1,3
5337c4cdb8ee49f3ba73,2,60,test,2024-07-27 04:00:00+00:00,2024-07-27 13:00:00+00:00,-1,1
03eff5cce78ef7393a66,2,60,test,2024-07-28 12:00:00+00:00,2024-07-28 15:00:00+00:00,-1,2
a563602341f20c8f292c,2,60,test,2024-07-28 16:00:00+00:00,2024-07-28 19:00:00+00:00,-1,0
6e61b8669f00b072d4db,2,60,test,2024-07-28 20:00:00+00:00,2024-07-28 22:00:00+00:00,-1,3
4bf300e6e7d96cd96fa6,2,60,test,2024-07-29 07:00:00+00:00,2024-07-29 12:00:00+00:00,1,1
2dc4a0258218860aee71,2,60,test,2024-07-29 13:00:00+00:00,2024-07-29 17:00:00+00:00,-1,3
faa05663b4e36871b101,2,60,test,2024-07-30 03:00:00+00:00,2024-07-30 05:00:00+00:00,-1,3
58d2a50ffcc73bc9c87d,2,60,test,2024-07-30 06:00:00+00:00,2024-07-30 09:00:00+00:00,-1,2
8c40e977b73cf317c08c,2,60,test,2024-07-30 10:00:00+00:00,2024-07-30 16:00:00+00:00,1,1
266cf2243a8806969eb2,2,60,test,2024-07-30 17:00:00+00:00,2024-07-30 20:00:00+00:00,0,3
098b64c9b4a7f680235f,2,60,test,2024-07-31 01:00:00+00:00,2024-07-31 04:00:00+00:00,-1,0
6c90cc609639a14921c2,2,60,test,2024-07-31 07:00:00+00:00,2024-07-31 09:00:00+00:00,1,2
152459a4df3fab327879,2,60,test,2024-07-31 18:00:00+00:00,2024-07-31 20:00:00+00:00,-1,0
49a752a32959bb262ee1,2,60,test,2024-07-31 22:00:00+00:00,2024-08-01 03:00:00+00:00,1,1
adfada7e6b4b10560196,2,60,test,2024-08-01 06:00:00+00:00,2024-08-01 09:00:00+00:00,-1,3
5060f776e23e8825be14,2,60,test,2024-08-02 07:00:00+00:00,2024-08-02 09:00:00+00:00,1,1
17e43cb548fecb1cfdc7,2,60,test,2024-08-02 15:00:00+00:00,2024-08-02 17:00:00+00:00,1,3
a95d34116cfd9c62f226,2,60,test,2024-08-05 08:00:00+00:00,2024-08-05 16:00:00+00:00,-1,0
0282be6f1ea4a56b43f4,2,60,test,2024-08-07 11:00:00+00:00,2024-08-07 15:00:00+00:00,1,2
6b5e4d6a01701a5f44b9,2,60,test,2024-08-07 16:00:00+00:00,2024-08-08 00:00:00+00:00,-1,0
7017f0e24f3256e2fbb3,2,60,test,2024-08-08 09:00:00+00:00,2024-08-08 11:00:00+00:00,1,1
e4d38de1493883813e78,2,60,test,2024-08-08 13:00:00+00:00,2024-08-08 15:00:00+00:00,0,3
35b703eacefe777ac98b,2,60,test,2024-08-09 03:00:00+00:00,2024-08-09 07:00:00+00:00,1,2
84f652e9669efb5c85fd,2,60,test,2024-08-09 12:00:00+00:00,2024-08-09 14:00:00+00:00,-1,3
7f1b94fb95dcb3b82de4,2,60,test,2024-08-10 07:00:00+00:00,2024-08-10 09:00:00+00:00,1,2
6c80f94c936dad6444ee,2,60,test,2024-08-10 11:00:00+00:00,2024-08-10 13:00:00+00:00,1,3
232815bbba09dc862272,2,60,test,2024-08-12 00:00:00+00:00,2024-08-12 03:00:00+00:00,1,2
2e06e846ce50436a0f74,2,60,test,2024-08-12 05:00:00+00:00,2024-08-12 16:00:00+00:00,1,1
b50456d17210621a7b1f,2,60,test,2024-08-12 22:00:00+00:00,2024-08-13 02:00:00+00:00,1,1
66b4e851971e88e32c82,2,60,test,2024-08-13 04:00:00+00:00,2024-08-13 08:00:00+00:00,-1,3
25d4209f2a3766cd5489,2,60,test,2024-08-13 19:00:00+00:00,2024-08-13 21:00:00+00:00,1,3
bf9d1b3ac2fbd515d433,2,60,test,2024-08-14 00:00:00+00:00,2024-08-14 03:00:00+00:00,-1,2
8a1465b745addb087e3d,2,60,test,2024-08-14 04:00:00+00:00,2024-08-14 07:00:00+00:00,-1,3
9be78dd80d3195c5e44b,2,60,test,2024-08-14 08:00:00+00:00,2024-08-14 10:00:00+00:00,-1,2
4b43f149518a5db6afc2,2,60,test,2024-08-14 12:00:00+00:00,2024-08-14 14:00:00+00:00,-1,3
4f42abb7248b7a7da932,2,60,test,2024-08-15 16:00:00+00:00,2024-08-15 18:00:00+00:00,-1,2
100157832fd68b068762,2,60,test,2024-08-16 16:00:00+00:00,2024-08-16 19:00:00+00:00,-1,2
814ef45c9108c23ea7a5,2,60,test,2024-08-17 17:00:00+00:00,2024-08-17 20:00:00+00:00,1,1
c4bcc0fd79123bb4a8c2,2,60,test,2024-08-17 22:00:00+00:00,2024-08-18 01:00:00+00:00,-1,3
a890f49d6a8af1f37d99,3,60,train,2024-02-17 04:00:00+00:00,2024-02-17 06:00:00+00:00,1,1
e47aab1f4fa3cca4feed,3,60,train,2024-02-17 12:00:00+00:00,2024-02-17 14:00:00+00:00,1,2
0d720feaeedcf2b97874,3,60,train,2024-02-26 22:00:00+00:00,2024-02-27 00:00:00+00:00,1,1
65d2e33f162a22003bb2,3,60,train,2024-02-27 21:00:00+00:00,2024-02-28 01:00:00+00:00,-1,2
1bfb1b1921ca2b0dd584,3,60,train,2024-03-03 14:00:00+00:00,2024-03-03 19:00:00+00:00,1,1
e321ad056233d9e50661,3,60,train,2024-03-03 20:00:00+00:00,2024-03-03 22:00:00+00:00,-1,2
e713414cc8c47bf8f4fe,3,60,train,2024-03-14 10:00:00+00:00,2024-03-14 12:00:00+00:00,1,3
c306d52bc9eeba5275c7,3,60,train,2024-03-15 02:00:00+00:00,2024-03-15 05:00:00+00:00,1,2
25bfb3c7ea64da0baf94,3,60,train,2024-03-15 21:00:00+00:00,2024-03-16 07:00:00+00:00,-1,2
30a82f7f2b94e2efecfe,3,60,train,2024-03-16 11:00:00+00:00,2024-03-16 13:00:00+00:00,1,2
27e79027fad0e30ee611,3,60,train,2024-03-23 19:00:00+00:00,2024-03-23 22:00:00+00:00,1,3
4e363cd3ad7bc9a5d38d,3,60,train,2024-04-02 02:00:00+00:00,2024-04-02 06:00:00+00:00,-1,3
d64ca5889f4ef046ebcb,3,60,train,2024-04-04 12:00:00+00:00,2024-04-04 16:00:00+00:00,1,2
ec9170551eb42882aae8,3,60,validation,2024-07-08 20:00:00+00:00,2024-07-08 22:00:00+00:00,1,3
c877bed6325bc0329ef7,3,60,test,2024-07-12 13:00:00+00:00,2024-07-12 15:00:00+00:00,1,3
68862f615ccbcbddf4bb,3,60,test,2024-07-13 15:00:00+00:00,2024-07-13 22:00:00+00:00,1,2
acd5ca5954e567cf66f2,3,60,test,2024-07-13 23:00:00+00:00,2024-07-14 01:00:00+00:00,-1,3
7f24bb6016045ebce2a8,3,60,test,2024-07-14 05:00:00+00:00,2024-07-14 07:00:00+00:00,-1,3
34f88e9cdeb3720a5f6c,3,60,test,2024-07-14 10:00:00+00:00,2024-07-14 15:00:00+00:00,1,1
65c5646f1f1eec7a4474,3,60,test,2024-07-15 08:00:00+00:00,2024-07-15 15:00:00+00:00,-1,0
c79e7bbc75d63b5077ea,3,60,test,2024-07-16 15:00:00+00:00,2024-07-16 22:00:00+00:00,1,2
6e48e51af15420f67fd5,3,60,test,2024-07-16 23:00:00+00:00,2024-07-17 01:00:00+00:00,-1,3
1734312aa96e18524dc9,3,60,test,2024-07-17 05:00:00+00:00,2024-07-17 07:00:00+00:00,-1,3
43e07420234110e23906,3,60,test,2024-07-17 12:00:00+00:00,2024-07-17 15:00:00+00:00,1,3
b8c0de8677d3b71a211e,3,60,test,2024-07-19 06:00:00+00:00,2024-07-19 08:00:00+00:00,1,2
c992847532f28b70a895,3,60,test,2024-07-19 12:00:00+00:00,2024-07-19 14:00:00+00:00,0,3
c736cc1e1e58ad5b53e3,3,60,test,2024-07-21 08:00:00+00:00,2024-07-21 10:00:00+00:00,-1,2
efcea9ce17404537bc14,3,60,test,2024-07-21 12:00:00+00:00,2024-07-21 14:00:00+00:00,0,3
6e5689a97480f6ed627d,3,60,test,2024-07-22 06:00:00+00:00,2024-07-22 10:00:00+00:00,1,1
a9dc1fe775b6c0ddfa1b,3,60,test,2024-07-22 15:00:00+00:00,2024-07-22 19:00:00+00:00,-1,3
56302e4e29c5818c9ad2,3,60,test,2024-07-23 08:00:00+00:00,2024-07-23 11:00:00+00:00,-1,2
c8d5e27377263d0e4b50,3,60,test,2024-07-23 12:00:00+00:00,2024-07-23 14:00:00+00:00,-1,3
a0ba91bcb4841eb32583,3,60,test,2024-07-23 23:00:00+00:00,2024-07-24 01:00:00+00:00,-1,2
418229a1f710f5f4b940,3,60,test,2024-07-24 03:00:00+00:00,2024-07-24 05:00:00+00:00,-1,3
727f5980dbfd6b61afec,3,60,test,2024-07-25 13:00:00+00:00,2024-07-25 16:00:00+00:00,1,2
c5f2835dfcf59b3006ec,3,60,test,2024-07-25 20:00:00+00:00,2024-07-25 22:00:00+00:00,-1,2
13cef94fd0bbceacec2e,3,60,test,2024-07-26 00:00:00+00:00,2024-07-26 02:00:00+00:00,-1,3
6aa665a9b6805fda277d,3,60,test,2024-07-26 16:00:00+00:00,2024-07-26 18:00:00+00:00,1,2
0bd00754f204ad56e51e,3,60,test,2024-07-26 20:00:00+00:00,2024-07-26 22:00:00+00:00,0,3
5c43aac0335ae6223dc3,3,60,test,2024-07-27 04:00:00+00:00,2024-07-27 13:00:00+00:00,-1,1
7210e7e35e77b2ba2d70,3,60,test,2024-07-28 12:00:00+00:00,2024-07-28 15:00:00+00:00,-1,2
d85be76be0f0bc983601,3,60,test,2024-07-28 16:00:00+00:00,2024-07-28 19:00:00+00:00,-1,3
4b288e7f42638d952d59,3,60,test,2024-07-29 07:00:00+00:00,2024-07-29 11:00:00+00:00,1,2
b85b041be6de47de14c8,3,60,test,2024-07-29 13:00:00+00:00,2024-07-29 17:00:00+00:00,-1,3
dd680266221e5fccab87,3,60,test,2024-07-30 03:00:00+00:00,2024-07-30 05:00:00+00:00,0,3
b36c7d3d9b1bafb252b4,3,60,test,2024-07-30 06:00:00+00:00,2024-07-30 08:00:00+00:00,1,2
19a87d1565eac476a30a,3,60,test,2024-07-30 10:00:00+00:00,2024-07-30 12:00:00+00:00,0,3
50ed7db9d08ff61242d7,3,60,test,2024-07-30 13:00:00+00:00,2024-07-30 16:00:00+00:00,1,1
562b15af973ff152fd39,3,60,test,2024-07-30 17:00:00+00:00,2024-07-30 20:00:00+00:00,1,3
8052b111512f045d5b05,3,60,test,2024-07-30 23:00:00+00:00,2024-07-31 05:00:00+00:00,-1,0
55f61cbacf4e691e886a,3,60,test,2024-07-31 08:00:00+00:00,2024-07-31 10:00:00+00:00,1,2
e9cab8b5c59fb0b05c45,3,60,test,2024-07-31 18:00:00+00:00,2024-07-31 21:00:00+00:00,-1,3
f5aed269614c6e5be8cf,3,60,test,2024-08-01 07:00:00+00:00,2024-08-01 10:00:00+00:00,-1,3
8b0b99aeccb283c51df9,3,60,test,2024-08-02 07:00:00+00:00,2024-08-02 09:00:00+00:00,1,2
177c3313e6ee347ecd01,3,60,test,2024-08-02 13:00:00+00:00,2024-08-02 18:00:00+00:00,-1,0
70e462bbdc83bbe765fd,3,60,test,2024-08-03 19:00:00+00:00,2024-08-03 21:00:00+00:00,1,2
ec0a5863a2422d8be742,3,60,test,2024-08-03 23:00:00+00:00,2024-08-04 01:00:00+00:00,1,3
6f636225ac61a545e3ea,3,60,test,2024-08-05 08:00:00+00:00,2024-08-05 11:00:00+00:00,-1,2
81d3dd0afab90d770326,3,60,test,2024-08-07 11:00:00+00:00,2024-08-07 16:00:00+00:00,1,1
35dd247fc948f1ba40ef,3,60,test,2024-08-07 20:00:00+00:00,2024-08-08 01:00:00+00:00,-1,3
5c80f2cad42fcdce301b,3,60,test,2024-08-08 09:00:00+00:00,2024-08-08 11:00:00+00:00,1,2
53102f2054816c53a68d,3,60,test,2024-08-08 13:00:00+00:00,2024-08-08 15:00:00+00:00,1,3
6bf2aefb03cca2493e0f,3,60,test,2024-08-10 06:00:00+00:00,2024-08-10 08:00:00+00:00,1,2
9e03d8be6c44ce9cf07c,3,60,test,2024-08-11 16:00:00+00:00,2024-08-11 18:00:00+00:00,-1,2
8ac12f645c23b134cfb2,3,60,test,2024-08-11 20:00:00+00:00,2024-08-11 22:00:00+00:00,-1,3
d4de3c9bcad1f00425e7,3,60,test,2024-08-12 00:00:00+00:00,2024-08-12 04:00:00+00:00,1,2
4d5ae720a368468d115e,3,60,test,2024-08-12 05:00:00+00:00,2024-08-12 10:00:00+00:00,1,1
3c942be4dfd17b5c67a8,3,60,test,2024-08-12 11:00:00+00:00,2024-08-12 14:00:00+00:00,-1,3
86d4baa05350cd32cfbc,3,60,test,2024-08-12 23:00:00+00:00,2024-08-13 03:00:00+00:00,-1,2
abdeefd2af098dae2861,3,60,test,2024-08-13 04:00:00+00:00,2024-08-13 08:00:00+00:00,-1,3
f07e8b39f2c59196a1c9,3,60,test,2024-08-13 23:00:00+00:00,2024-08-14 03:00:00+00:00,1,1
04b0462b32eb8f60fe0b,3,60,test,2024-08-14 04:00:00+00:00,2024-08-14 07:00:00+00:00,-1,3
6daa3814d0c0b7c47652,3,60,test,2024-08-14 08:00:00+00:00,2024-08-14 10:00:00+00:00,1,2
0b93b6ab30b23a721163,3,60,test,2024-08-14 12:00:00+00:00,2024-08-14 14:00:00+00:00,-1,3
2b362c70b05f5ec864e9,3,60,test,2024-08-15 07:00:00+00:00,2024-08-15 09:00:00+00:00,-1,2
b6e6dcf304dd978f318e,3,60,test,2024-08-15 11:00:00+00:00,2024-08-15 13:00:00+00:00,0,3
c34a876b11c3522ed2b0,3,60,test,2024-08-15 16:00:00+00:00,2024-08-15 18:00:00+00:00,-1,2
334e3148bc512e28b043,3,60,test,2024-08-15 20:00:00+00:00,2024-08-15 22:00:00+00:00,-1,3
93087a1589975093e4bc,3,60,test,2024-08-17 17:00:00+00:00,2024-08-18 01:00:00+00:00,-1,2
68d727d0329cc12ce6ca,4,60,train,2024-02-17 04:00:00+00:00,2024-02-17 06:00:00+00:00,1,1
55f277a95406e8a4d5d8,4,60,train,2024-02-17 12:00:00+00:00,2024-02-17 14:00:00+00:00,-1,2
1c7cd5ee66292f285a7d,4,60,train,2024-02-27 20:00:00+00:00,2024-02-28 01:00:00+00:00,1,1
